text,label
det var et haardt slag for den stakkels ebba og mere end hun kunde bære hun hensank paa et langt sygeleie hvorfra hun først reiste sig en maaned efter da fru van gok forlængst var bragt til hvile i jordens skjød,0
— er 1 ikke mere end een paa vognene — hvad skulde man saa stille op,0
prenter skildrede sin nød og bemærkede til sin glæde at indianeren tog levende del i deres ulykke,0
overtage sin rolle som østerlandsk befordringsmiddel og grønkaalslugten fulgte ham et stykke ned ad trappen som sidste prosaiske erindring om denne kunstnerbolig der havde staaet for hans fantasi i en saa poetisk udstyrelse en studiernes helligdom hvor hver lyd var dæmpet hver bevægelse plastisk hver livsytring i harmoni med de,1
friis tyvende bal — i november sagde hun og spilede fingrene ud foran hans ansigt frøken julie var i lyserødt og mindede i gestus lidt om en ingénue paa teatret,0
mig i denne tid «,0
det vil ieg ikke paastaa,0
gad ikke gaa ud at spise gad ikke spise ene fik noget mad bragt op paa sit værelse men det smagte ikke — gad ingen ting alene i hotellet var der dødstille de faa rejsende var alle tagne hjem til julen et par ældre herrer paa kost hørte hun ikke,0
ret til at være her medens jeg plagede mig med disse tanker fik jeg øje paa en lille bog der laa paa bænken jeg tog den op og bladede i den og opdagede til min forbavselse at det var et tyskdansk lexikon jeg vidste ikke af at jeg havde nogen,0
kom de støiende i byens gader sneg selv den stærkeste af byens daværende to politibetjente sig ydmygt langs husevæggene,1
i gaar nat ved tretiden hører jeg støj udenfor kammervinduet „ perle “ havde ogsaa knurret et øjeblik og begyndte nu at gjø af fuld hals jeg lurer og tror at det er forbigaaende der som saa ofte nu vækker én ved højrøstet tale men spektaklet tiltager og jeg synes at høre,1
da de lidt efter begge havde taget plads hos hinanden havde hun taget masken af og saa ’ ud ad vognvinduet med et voksblegt ansigt,0
lagde man øret til kunde man iden dybe ørkenstilhed skjælne lyden af hjul og klaprende træsko paa trilleplankerne,1
om den hørte en uvant lyd men tog ingen del i livet ikveld dens dont begyndte først naar hjemtunet var forladt hesten for langvognen med kjørler og kar og gryter og andet stel stod alt færdig paa vejen for at drage afsted jenten og drengen tog den siste besked fra,1
„ kunde de ikke ønske at se det “,0
hun bragtes til ro af den summende larm af byen under sine fødder og vognenes uafladelige fjærne rullen og sporvognenes klokker der kom nærmere og forsvandt,1
udenfor lød igen støj og højrøstede stemmer hjelm stansede,1
faderen stirrede anstrengt paa ham det saa ud som om han var forundret over at sønnens læber bevægede sig uden at der kom nogen lyd det gik til sidst op for jørgen at han vist slet ikke kunde høre mere,0
men fra vognen lød et hvinende skrig men kun et saa blev alt stille man hørte kun stormens larm og lyden af seineflodens bølger som brød sig imod bolværket —,1
— hvad er der hansemand du gav dig saadan i søvne,0
„ er shakespeare heller ikke ægte “,0
» det var doch en himlens lykke « mente hartvig » hvor er de nu «,0
sværmen blev alt tættere man kom kun langsomt frem iltre skar dampbaadspiberne ind i støjen og fra refshaleøen hvor dampskibene rejste deres store skrog paa værfterne lød maskinernes larm og smedenes hamren ud over rheden,1
— ja det er mig,0
dump støj og musik trængte opover til fabrikbyen staden laa om aftenerne nedenunder i øget lysning,1
» javel det er jeg med til jeg skal nok komme og visitere — spiseseddelen bare nu ikke frøken brask i kærlighedsrusen gaar hen og kommer rottekrudt i maden ja man kan s ’ gu aldrig vide det naa godmorgen jeg maa nok videre «,0
» selvfølgelig svarer jeg kærlighed til fædrelandet kan ikke være andet end sympati altsaa overvejende en følelse «,0
om dem men de vilde ikke tage ro de laa og kaved og vred sig og de jamred og tven saa ynkeligt med en brusten underjordisk lyd som havde de ved vanrøgt og ustel mistet det meste af sit mæle og de skjevred og frøs i de usle fillesvøb,1
men hvilket,0
hans navn nævne men hvem kjender ikke juliette faustin mademoiselle faustin er en evropæisk berømthed enhver maa jo se om ikke théâtrefrançais ’ s berømte skuespillerinde saa dog den unge billedhuggerske malerske luftskipperske og jeg veed ikke alt,0
» hvor kunde du — hvor kunde du «,0
men alt løb rundt for hende grønne og gule farver dandsede hende forbi øinene lukkede sig og uden af udstøde en lyd sank hun fuldstændig bevidstløs tilbage i stolen —,1
ved døren blev han dog staaende og foer sammen det forekom ham som om han havde hørt en lyd som af nogen der nærmede sig det var dog intet overbeviste han sig om efter et øiebliks lytten det var kun hans ophidsede fantasi der havde spillet ham et puds,0
demimondedamen vilde svare men en voldsom pladskende lyd mod ruderne afbrød hende,1
maal halvvoxne taler i labansalderen med kantede bevægelser og lange ben der skrævede hen over alle mellemled og ungdommelige taler med krigerske moustacher og et imod idealet vendt blik til denne sidste art viste kristians oration sig at høre da han slog til lyd paa glasset og rejste sig op,1
fløjtens lokkende toner,0
— gæstfri det er hun nu lund,0
» de har sendt en elektromagnet ud efter os « sagde alsløv » nu er alt ude «,0
nærme mig eder og i vil ikke skyde den tilbage hvis hele tilværelse er betinget af eders velvillie og agtelse,0
» er det sandt hvor jeg er lykkelig « ordene kom ganske febrilsk fra johan » og jeg som gik og plagede mig med angst og ikke turde spørge hvornaar da vidste du det slemme pige «,0
„ jah — je ’ si ’ er osse som én lever saad ’ n bliver han estemeret blandt skikkelige folk — aa saa ded med fædrenes synd “,0
endnu værre eftersom jeg jo er saa umusikalsk at jeg ikke engang kan bedømme hvor stor skaden er — jeg siger kort og godt polakken maa være sét og hørt «,0
og fordringer inddrives med sagførerfart af et konkursbo saa vilde mange gaa fra gaard og grund i de knappe tider,0
vaagnede i hækken tæt ved hende saae paa hende med klare nysgjerrige øine og flagrede ganske nær — dette ubevægelige skjulle jo ingen fjende og den pikkede sorgløs frøkornet tæt ved hendes arm det fine skarpe slag af fuglens næb var den eneste lyd i hele naturen — tiden led,1
hans øre med lyd som insektsangen hjemme i den middagssovende have langt langt borte,1
ikke skulle gjøre nogen larm “,0
han lagde særlig mærke til marcus mancius det forekom ham at denne kyniske spotters ansigt forraadte en vis bevægelse,0
« klokken fire »,0
» ved at følge dit spor i sneen — og med manden fra hedehuset «,0
de strøg ham forbi idet hvide lys fra de elektriske lamper — strøg forbi som lydløse nattesværmere blege med sænket hoved og søgende øjne,1
„ jeg er bange for at du har misforstaaet mig “ svarede løndal koldt men han saa samtidig paa ham som om han ikke ret troede sine egne øjne,0
„ det er sandt peder “ sagde han „ hvordan staaer det til hjemme jeg har rent glemt at spørge dig om det hvordan lever din moder “,0
maaneder et par uforglemmelige maaneder som jeg tilbragte hos min broder der er præst i assens,0
— hvad jeg vil hahaha og derom spørger du du som kjender mig saa godt,0
han saa paa papiret det svimlede for ham det var en kvittering paa tusind kroner som fru molly holmer havde skænket til arbejdernes agitationsfond »,0
ingen modsigelse,0
folk summed allevegne man hørte klirren af kopper og glas lyden af korke der blev trukne op latter raab og inde fra salen byens hornmusikbande der blæste saa overmaade daarligt,1
rousseau svarede ikke hun begyndte at faa samvittighedsnag over sin heftighed og og uvenlighed,0
» en og to og tre og fire og « fortsatte clara,0
blev kristen larssen sænket ner uten klokkers lyd uten præst eller sang den mærkbareste av de få som var tilstede var anne for han var full og alle steder på færde — så tyndt klædt at en frøs ved at se på den blå fyren søren pedersen bad ham flere,1
„ spørg mig ikke dersom du ikke vil høre et svar der bedrøver dig “,0
antheas gjorde et ophold og saa ’ mørk hen for sig,0
„ fra i dag af tilhører jeg dem “ sagde jeg og skyndte mig afsted,0
„ skaal hviler ved jonas og hans hvalfisk det er den bedste historie som jeg længe har hørt paa din redningsmand den brave alfred tibaldis sundhed “,0
„ povl povl “ raabte hun og strakte haanden ud efter ham han hørte og saa intet hun sank sammen paa stedet græd rystende og længe for saa op og til hjemmet hun var i fuldstændigt vanvid,0
men husets søn sagde,0
i det inderste kammer om det kunne kaldes saaledes stod nogen tid efter herr äs villiers skælvende og ængstelig foran høvdingen,0
4der forløb næsten en times tid,0
„ men hvoraf kommer det at man giver os faa kort frist “,0
øjne var paa højdepunktet af skikkelighed og forfjamskelse,0
digterens elskede,0
alle rejste sig og der blev en summen ud i haven katinka lænede sig mod væggen det var som støj og tale derude var saa langt borte og hun saa kun huus ’ blege bevægede ansigt hans elskede ansigt,1
„ aa det er ikke andet end saadan en lyd det kommer vist fra varmerørene “ bemærkede wulff der delte den anskuelse med mange mennesker at enhver aparte lyd i en bygning hvor der er varmeledning hidrører fra denne,0
der blev uro i publikum hvorfor varede det saa længe inden skuddet faldt nu knaldede det den smukke jægerinde faldt bag over uden en lyd kaptajn marco kastede bøssen ud i sandet smed sig over det faldne legeme og stirrede det ind i ansigtet det var varmt og levende endnu,1
— maaske ikke,0
han styrede sin gang mod moseby men det gik kun langsomt tøvende og ustadigt fremad ved den mindste lyd ved enhver vexlen af maanelyset standsede han spejdende og frygtagtig af og til stoppede han ogsaa uden nogen ydre foranledning stod i dybe tanker og heftig indre kamp havde den største,1
de var mellem de første som kom kirken var kold og næsten tom op over midtergangen stod rørstole i to rækker jørgen fik plads paa en af de øverste der sad han saa og hørte paa alle de mange lyd som samlede sig til larm oppe under hvælvingerne til larm,1
kort efter hørtes en dump støj udenfor gaarden der stod en støvsky ind igjennem porten og køerne kom halende ud af støvskyen pustende og stønnende af hede og tørst og ilede hen efter brønden „ turrr “ raabte drengen og svang hyrdepisken over flokken der paa dette signal øjeblikkelig standsede,1
stige i mit bryst han blegnede og vilde slæbe mig dybere ind i underskoven da lød et sknd og uslingen sank ned for min fod juarez styrtede frem fulgt af de vakkre sorte og din leonie var frelst i,0
„ har jeg — hvem siger det “,0
hvide markiser blafrer og flagrer i blæst,1
„ naa — ja dette skal jeg greie som ingenting “,0
— nu skal jeg føre dig ind i det værelse som du hin dag du besøgte mig ikke maatte betræde,0
ikke an at sætte det til «,0
det værelse der var blevet ham betegnet som kunstnerens opholdssted men en stærk larm indefra gjorde det lidet sandsynligt at hans banken var bleven bemærket han gjentog den derfor men med samme utilfredsstillende resultat med saa lidt støj som muligt drejede han laasen om og aabnede døren der mødte ham,1
jeg stod midt paa vejen midt imellem de larmende børn,1
— de har jo givet mig dem,0
„ nej floy kun en lille smule “,0
og hubert hørte lyden af et kys,0
i det samme hørtes en stærk støj udenfor vinduerne af mange højrøstede stemmer,0
alle konfirmandinderne græde der er en lyd af hulken i kirken og nede i stolene sige mødrene til hinanden idet de ryste paa hovederne min datter er saa sart — har saadan et letbevæget hjærte,0
— og det er spurgte vokes,0
mens han hørte de andre ase med dækslasten i den brændende sol men henad aften da han følte hvor skyggen fra bjerget kom krybende ind over dækket da der blev stille og lydt ombord da er det som hver lyd der ude fra floden bæres ind til ham kalder paa,0
jeg havde et spørgsmaal paa læberne men ved at se hen paa hende holdt jeg det tilbage og sagde „ og for at være helt ærlig som de siger klæder ungdommen godt da vil jeg bekende at jeg ogsaa har tænkt at arbejde i denne by foruden at se dem “,0
